nodes_ratio,f1,precision,recall
0.27582159624413144,0.7878,0.688212927756654,0.9211195928753181
0.27875586854460094,0.794,0.6945153061224489,0.9268085106382978
0.28169014084507044,0.7947,0.6952624839948783,0.9274124679760888
0.2846244131455399,0.7877,0.6801493466085874,0.9357876712328768
0.2875586854460094,0.7926,0.6888045540796964,0.9331619537275064
0.2904929577464789,0.7895,0.6805469235550031,0.9399141630901288
0.2934272300469484,0.7926,0.687539531941809,0.9354561101549054
0.2963615023474178,0.7954,0.6938382541720154,0.9318965517241379
0.2992957746478873,0.7959,0.6927016645326505,0.9351771823681936
0.3022300469483568,0.7943,0.6876190476190476,0.9401041666666666
0.3051643192488263,0.7982,0.6955397543632837,0.9364664926022629
0.30809859154929575,0.8007,0.7019041365725541,0.9319965126416739
0.31103286384976525,0.7955,0.6898326898326899,0.9395267309377738
0.31396713615023475,0.7981,0.6918117343649258,0.9428822495606327
0.31690140845070425,0.802,0.699607329842932,0.9393673110720563
0.3198356807511737,0.8027,0.6974025974025974,0.9454225352112676
0.3227699530516432,0.8041,0.700983606557377,0.9426807760141094
0.3257042253521127,0.8048,0.7007203667321545,0.9452296819787986
0.3286384976525822,0.8062,0.7042904290429043,0.9425795053003534
0.3315727699530516,0.8064,0.7055702917771883,0.9407603890362511
0.3345070422535211,0.8087,0.7081945369753497,0.9423758865248227
0.3374413145539906,0.8085,0.7054930509596293,0.9467140319715808
0.3403755868544601,0.8118,0.7110367892976589,0.9457295373665481
0.34330985915492956,0.813,0.7115127175368139,0.9482604817127565
0.34624413145539906,0.8144,0.7142857142857143,0.9472743521000894
0.34917840375586856,0.8176,0.7192386131883073,0.9471799462846912
0.352112676056338,0.8181,0.7195371000680735,0.9479820627802691
0.3550469483568075,0.8196,0.7214236824093087,0.9486948694869487
0.357981220657277,0.8209,0.7240192704748796,0.9477477477477477
0.3609154929577465,0.822,0.7267683772538142,0.9458483754512635
0.36384976525821594,0.8239,0.7284122562674095,0.9483227561196736
0.36678403755868544,0.8251,0.7292393579902303,0.95
0.36971830985915494,0.8265,0.7315530569219958,0.9498175182481752
0.37265258215962443,0.829,0.7355021216407355,0.9497716894977168
0.3755868544600939,0.8291,0.735648476257973,0.94967978042086
0.3785211267605634,0.8258,0.7304714989444053,0.94967978042086
0.3814553990610329,0.8297,0.7361702127659574,0.9505494505494505
0.38438967136150237,0.8306,0.7370291400142146,0.9513761467889909
0.3873239436619718,0.8318,0.738944365192582,0.9513314967860422
0.3902582159624413,0.8331,0.738944365192582,0.9548387096774194
0.3931924882629108,0.834,0.7392857142857143,0.9565619223659889
0.3961267605633803,0.8351,0.7394416607015032,0.9591457753017641
0.39906103286384975,0.8358,0.7399713467048711,0.9600371747211895
0.40199530516431925,0.8371,0.7420977011494253,0.9600371747211895
