nodes_ratio,f1,precision,recall
0.050933786078098474,0.8703,0.9132653061224489,0.8312693498452013
0.05199490662139219,0.8703,0.9153713298791019,0.8294209702660407
0.05305602716468591,0.8688,0.9143356643356644,0.8275316455696202
0.054117147707979624,0.8668,0.9129662522202486,0.8250401284109149
0.055178268251273345,0.865,0.9117117117117117,0.8227642276422764
0.056239388794567066,0.865,0.9112318840579711,0.823240589198036
0.05730050933786078,0.8657,0.9112318840579711,0.8245901639344262
0.0583616298811545,0.8651,0.9102564102564102,0.824212271973466
0.059422750424448216,0.8775,0.9115523465703971,0.8458961474036851
0.06048387096774194,0.8758,0.9102564102564102,0.8438030560271647
0.06154499151103565,0.874,0.9089219330855018,0.8416523235800344
0.06260611205432937,0.874,0.9089219330855018,0.8416523235800344
0.0636672325976231,0.8748,0.9089219330855018,0.843103448275862
0.06472835314091681,0.8821,0.9090909090909091,0.8566433566433567
0.06578947368421052,0.8875,0.9089219330855018,0.8670212765957447
0.06685059422750425,0.8875,0.9089219330855018,0.8670212765957447
0.06791171477079797,0.8891,0.9089219330855018,0.8701067615658363
0.06897283531409168,0.8889,0.9087523277467412,0.8698752228163993
0.0700339558573854,0.8875,0.9075471698113208,0.868231046931408
0.07109507640067912,0.886,0.9063097514340345,0.8665447897623401
0.07215619694397284,0.884,0.9046692607003891,0.8643122676579925
0.07321731748726655,0.8855,0.9044834307992202,0.8672897196261682
0.07427843803056026,0.8861,0.904296875,0.8686679174484052
0.07533955857385399,0.8874,0.9031620553359684,0.8721374045801527
0.07640067911714771,0.8891,0.9031620553359684,0.8754789272030651
0.07746179966044142,0.8908,0.9031620553359684,0.8788461538461538
0.07852292020373515,0.897,0.9013806706114399,0.892578125
0.07958404074702886,0.9023,0.9031620553359684,0.9013806706114399
0.08064516129032258,0.9095,0.9031620553359684,0.9158316633266533
0.08170628183361629,0.9122,0.9031620553359684,0.9213709677419355
0.08276740237691002,0.9131,0.9031620553359684,0.9232323232323232
0.08382852292020374,0.914,0.9031620553359684,0.9251012145748988
0.08488964346349745,0.914,0.9031620553359684,0.9251012145748988
0.08595076400679118,0.9149,0.9031620553359684,0.9269776876267748
0.08701188455008489,0.9168,0.9031620553359684,0.9307535641547862
0.0880730050933786,0.9186,0.8996062992125984,0.9383983572895277
0.08913412563667232,0.9223,0.9031620553359684,0.9422680412371134
0.09019524617996605,0.927,0.9031620553359684,0.9520833333333333
0.09125636672325976,0.9298,0.9031620553359684,0.9580712788259959
0.09231748726655348,0.9298,0.9031620553359684,0.9580712788259959
0.0933786078098472,0.9308,0.9031620553359684,0.9600840336134454
0.09443972835314092,0.9307,0.9036144578313253,0.9594882729211087
0.09550084889643463,0.9295,0.9020408163265307,0.9587852494577006
0.09656196943972835,0.928,0.9,0.9578713968957872
0.09762308998302208,0.9266,0.8980891719745223,0.9570135746606335
0.09868421052631579,0.9262,0.8961038961038961,0.9583333333333334
0.0997453310696095,0.9262,0.8961038961038961,0.9583333333333334
0.10080645161290322,0.9257,0.8954248366013072,0.958041958041958
0.10186757215619695,0.925,0.8945054945054945,0.9576470588235294
0.10292869269949066,0.9241,0.8933333333333333,0.9571428571428572
0.10398981324278438,0.9241,0.8933333333333333,0.9571428571428572
0.1050509337860781,0.924,0.8930957683741648,0.9570405727923628
0.10611205432937182,0.9233,0.8921348314606742,0.9566265060240964
0.10717317487266553,0.9233,0.8921348314606742,0.9566265060240964
0.10823429541595925,0.9227,0.8914027149321267,0.9563106796116505
0.10929541595925298,0.9225,0.8896551724137931,0.9579207920792079
0.11035653650254669,0.9236,0.8896551724137931,0.9602977667493796
0.1114176570458404,0.9236,0.8896551724137931,0.9602977667493796
0.11247877758913413,0.9236,0.8896551724137931,0.9602977667493796
0.11353989813242785,0.9229,0.888631090487239,0.9598997493734336
0.11460101867572156,0.9229,0.888631090487239,0.9598997493734336
0.11566213921901528,0.9227,0.8883720930232558,0.9597989949748744
